time,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_RM.NET_INDEX
2015-07-09,0.261926,-1.57955,-0.851862,0.118451,0.202531,-1.75927,-0.409888,0.648709,-7.75005,-2.6695,-0.208636,-2.86701,13.9582,2.11855,-0.929997,14.2627,-0.343949,-13.8514,-1.77257,5.91452,-0.682263,-0.677716,-2.57215,6.0281,-3.33533,0.438883,-10.9803,-6.94387,-3.2726,0.852947,6.00918,4.16614,3.68408,-1.12424,,1.30063,-5.47559,0.010886,-0.43788,-0.55301,4.04264,-5.46497,-0.139049,-13.0492,2.39007,-1.68801,2.04626,17.2408,0.633983,-0.798667,-3.06308,1.61255,0.974897,1.41434,0.705754,0.417303,1.70525,7.19311,7.64278,0.433485,0.800647,2.10024,-1.22194,-0.251934,-0.707281,8.27097,-5.99657,0.287602,-14.0873,20.0083,,-0.324531,0.281582,-8.97114,0.541554,1.4475,-2.02027,0.811923,1.70875,1.60168,6.11685,-5.45202,-3.23832,4.70827,0.098431,-1.83376,-0.024315,-1.7846,,,,,2.78588,-0.973449,-1.90833,-1.36369,2.55685,,-8.37378,-9.40656,-4.33715,-2.32671,-0.007201,-2.7793,1.01712,-2.01466,1.55163,-1.88932,-3.31721,1.14544,1.2902,0.435886
2015-07-10,1.51645,0.893506,0.876482,-1.55932,2.73832,-0.638987,0.118347,-4.81488,6.46707,0.691688,6.21869,-2.17838,5.69661,-1.37914,1.3155,-11.6854,0.439406,6.3912,,-8.25805,-0.24759,3.408,0.058403,-8.78454,1.42221,-0.219885,1.9753,2.61579,-0.610154,-7.84195,1.06413,-5.45524,4.86799,-1.68313,,-11.7917,-1.00966,0.227015,-21.8627,-5.03295,6.53652,-6.15235,-0.822811,-15.3779,,0.111086,0.475464,0.899759,-0.450529,0.41131,6.30734,5.00226,-12.1426,3.34681,4.52289,3.88374,-4.67632,0.25182,14.2408,4.67477,0.368451,10.1386,-3.2338,0.057612,-5.43757,3.61398,7.58969,-3.69464,4.58023,6.15705,,1.72459,-1.87641,-3.60296,0.620667,7.78368,-0.779498,0.047406,5.63333,5.8332,6.93911,-1.53855,5.40799,-0.085893,0.909436,3.71489,-2.07257,-0.863944,,3.86402,,,2.85135,9.53018,-4.52973,-5.54721,,,-8.79383,,-0.379501,10.5836,,6.01328,1.19498,-0.511051,1.02711,0.118219,-2.86304,2.76778,,-0.00896
2015-07-13,0.794749,-1.96481,1.85848,-1.1479,1.52767,0.163256,0.625859,-0.967305,2.8984,-0.718669,-2.719,2.30995,-3.6895,0.336255,-0.011438,-15.9866,1.10051,-10.5424,-0.725369,3.76684,0.383321,-2.87347,2.26909,5.90063,3.85884,0.158695,10.9564,5.24936,-1.08767,4.89041,3.84297,0.038979,-8.99216,2.31035,-3.22287,6.01168,0.495306,3.15337,1.60348,2.64901,8.41579,3.18698,-2.18196,-12.1564,0.246136,1.5917,13.2975,-24.6371,-1.88228,0.104887,6.30734,-2.51949,-10.0477,6.23049,0.874315,6.4185,4.16138,-2.28784,14.5346,2.5038,-1.39783,9.08568,-1.94728,2.14263,-0.382786,-8.6384,11.03,1.36459,-2.83351,15.8293,1.43979,4.46304,-0.205454,0.764339,,-7.94319,-8.96764,0.115221,10.2238,0.106712,1.99667,-0.891044,4.47639,-0.782391,1.53018,-6.01619,0.276009,-0.500675,0.492916,-16.983,,,1.96353,-11.8526,-4.52973,-1.14822,,0.437763,,17.0341,1.20519,1.2754,-0.293567,-1.53247,0.536565,-0.54268,3.77477,-0.143668,-1.69421,1.41841,0.92256,-2.38933
2015-07-14,-1.29451,1.58109,1.67612,4.03216,-0.077103,1.61228,1.13744,2.46087,-2.92713,2.29376,4.5088,8.27653,5.25107,-1.17703,0.331868,15.3526,-1.69483,1.53876,3.76154,-20.875,-0.037837,0.541785,2.20751,5.52181,-0.008705,-0.619786,-8.37633,-4.77094,-0.824786,-1.6415,,3.09749,-16.0823,-0.508644,,3.00567,2.09079,8.69382,-14.2329,-7.49029,2.88072,1.12377,-0.120865,-6.09261,2.78243,0.055427,4.92807,-17.1161,-2.44825,-1.77109,2.71993,8.98614,1.88317,4.58231,2.27529,7.43492,3.30228,-3.78331,13.7586,-0.522661,-2.88459,1.52622,-0.489201,0.579017,-2.05866,-7.10362,5.35791,6.89074,3.28549,15.1045,,1.61718,-2.97468,-4.65283,0.620667,8.12608,0.441945,-0.041898,-1.26431,-0.372401,-7.9787,-2.97047,1.95951,3.24594,-2.54223,4.02105,1.87565,2.69476,,-2.80447,,,-3.00845,11.8646,-1.08298,8.03211,,,5.57024,0.526907,1.35812,-6.18073,,2.02055,1.41106,0.565866,2.94644,-0.059765,-4.93315,3.43632,0.382968,
2015-07-15,1.47716,-0.647699,0.519709,-2.28465,3.38958,-0.380061,-0.570741,-1.02014,3.04322,0.924899,3.11458,4.72212,-1.41049,-6.47321,0.142608,-3.84028,,-2.15188,,-1.59942,4.50212,-0.183263,0.498276,1.00728,-0.38109,0.273297,-11.358,19.8794,2.68845,-2.32543,0.921842,1.83224,5.33291,-8.53382,,-1.23206,3.03676,5.24808,1.13773,-9.25365,3.38512,-2.52105,-1.88019,-16.0465,,0.124999,-2.16791,-0.352563,-1.01871,-1.92721,3.0183,2.34087,12.8527,-5.1845,-5.30864,0.200966,-1.47571,1.19938,0.616339,4.02057,0.172763,-4.61315,0.035143,0.410102,1.28107,-3.35648,8.90367,4.27868,7.1949,-10.3754,,2.17433,-0.283599,-1.51539,,-3.70548,-6.44671,-0.772621,7.50954,2.04038,-1.20514,-0.498624,4.01351,2.9383,0.136243,-0.18758,0.548344,-7.50175,,-13.2041,,,-1.22264,0.829359,1.136,-8.64016,-2.45536,,8.81623,,4.42812,4.10884,,0.671144,1.40407,-1.76532,-2.30842,-6.47633,0.823033,1.4806,,-0.100701
2015-07-16,-0.181079,-0.020958,-1.45939,2.15435,3.96212,0.281321,-3.09783,4.45924,11.3603,1.23917,-5.78004,-5.31565,5.34698,-2.61045,0.594927,7.33655,,,,,-1.36251,-3.87252,-7.15407,17.7019,1.55327,0.465402,-5.6234,20.8316,1.29307,1.85905,2.32999,-7.50665,6.64896,-9.22709,4.34726,-10.6498,1.64414,3.37149,-5.2056,0.584431,0.365739,2.58199,-2.56309,-8.08505,,1.56863,13.2975,7.19046,0.478634,-2.56091,2.18571,-2.43033,13.1454,-9.07653,-1.82251,-1.8823,8.52947,-1.36146,4.93601,0.343178,2.95285,-1.62059,-1.22796,-0.683089,-3.50427,0.021454,2.65283,-3.19865,-8.55946,4.83285,1.23962,-2.47125,0.527714,-7.63548,,-8.31167,-3.79247,-0.435663,6.19555,2.8133,1.38413,-3.48881,0.67898,3.612,-6.33547,1.31573,-1.3651,1.62802,,-8.83977,,,-5.0116,0.558512,0.611698,8.91195,,,0.226733,-15.0673,-4.13761,2.00101,,-0.965388,-5.07351,4.22662,-3.19471,-2.31924,-3.15575,0.431245,,-0.24074
2015-07-17,1.35214,0.573969,1.51842,-0.823728,3.25574,-1.20901,3.13061,-0.515605,7.43482,-2.21139,-0.062098,-3.11091,9.59229,1.5505,,18.6979,,,,,0.077878,-1.15816,0.349318,-1.78772,1.31478,-1.56888,11.6493,-5.10449,,0.027447,,,,0.043823,,,0.781028,-0.047543,-0.480493,4.60238,-0.066981,-0.568967,0.17388,-5.54699,,,-0.297463,7.929,-4.55117,1.91408,1.93781,1.74289,1.85644,8.19145,,0.344581,7.13412,-1.44295,3.00859,-4.87022,-2.48826,3.19615,3.59548,-0.295617,-0.790656,1.35073,8.33522,-6.13664,-13.8643,30.8766,,0.273833,-3.26994,-0.078123,-0.617736,-2.75286,-0.862413,-0.003651,2.29028,6.12113,-6.30122,-1.76675,5.27239,9.1235,2.45162,2.60068,-1.52941,-3.21177,0.042357,0.132049,,,-0.104979,2.86432,2.86094,1.99857,1.27034,,-5.80282,,2.20233,-0.387108,-0.84,-15.9014,5.26012,2.41191,-4.0209,-3.35933,-12.9337,0.239167,,0.018394
2015-07-20,1.40541,-0.348442,-1.43327,0.003864,2.33235,-0.915978,2.15894,-1.26907,5.91694,-3.95465,5.11083,-8.27653,1.17559,2.37001,-0.052911,6.17421,,,,,-1.69849,-4.20787,-10.1181,5.21949,5.19311,0.154619,-5.04697,-8.69534,-0.187091,-0.93627,-2.04595,-10.8715,6.85388,0.418027,,-1.4227,1.60821,2.46583,21.9321,0.856782,0.100668,-7.67341,-2.7805,1.95918,1.58673,,-3.10446,24.6002,0.173169,-1.97848,-6.37542,1.12685,-0.350355,-4.51358,0.706787,-0.448014,0.622286,3.54354,1.89961,-1.08899,1.43473,-8.74535,-13.6155,0.484236,1.12123,2.46049,-5.48294,-1.96934,-1.66151,4.17229,,0.515066,-0.323449,1.23792,,6.43283,1.19138,0.606165,-10.2238,-2.173,-0.916622,-1.79446,0.090973,3.16258,0.759588,1.78205,-2.6677,1.31651,,-8.68811,,,1.45897,11.6795,0.424086,2.71251,-1.68117,,-10.3821,-7.38403,,,,,-0.405811,-0.455127,-4.86129,2.43175,0.816768,-1.8795,,-0.296216
2015-07-21,0.311577,-0.092052,0.939118,0.666436,0.217301,-0.296592,-1.22839,2.28239,-2.26778,-3.41141,-4.4319,-1.34836,-4.14623,-0.525512,1.25773,5.63708,,,,-0.203417,1.12025,-2.1319,4.13135,17.482,0.698717,0.87323,1.62943,-7.56857,6.21777,-3.11993,-6.00918,-2.45235,-4.74195,3.44573,1.81535,0.032177,-2.44801,2.03857,-23.1848,-3.88619,0.882867,3.13987,3.91388,-4.19331,0.30809,1.56504,-4.59012,24.6371,-4.07856,3.20151,5.49586,-1.65455,-3.39514,-6.82106,,-0.723371,3.45004,-1.14817,3.69055,2.28821,-0.26163,11.1644,14.2002,0.252371,2.51552,-3.61548,-4.47716,4.62997,16.6317,15.8643,,-5.44329,-3.05266,-3.86956,,-8.38413,-1.44742,0.757169,5.67996,-1.48553,-2.67492,-0.661277,3.18793,2.17046,4.67854,-2.14588,1.24922,-0.355231,1.23633,-6.17119,,,6.53134,-1.28267,0.065789,-9.36852,-6.10601,,,16.3356,-2.78237,-0.507231,,2.3733,-3.64587,-3.77742,0.949926,2.65437,17.5526,0.624819,,2.37965
2015-07-22,-0.010655,-3.14388,-1.39045,-1.84013,1.84881,-0.302741,-0.002675,1.03908,-2.50297,1.91747,3.81042,2.74897,10.2042,-1.23922,-0.621753,-4.70937,,0.208913,,-5.09933,-1.11912,2.09045,0.935878,3.99587,3.40824,-1.11465,-2.77183,2.20169,-1.48141,-6.18467,2.33234,-7.54289,5.49589,-8.8005,,6.57141,-2.83844,3.27326,-6.27142,0.485449,6.97952,-8.03191,-1.29914,-3.4078,2.86773,,1.614,-11.4122,0.036334,-2.49714,-0.468507,-5.80149,1.16301,13.1796,0.36274,7.42489,-2.77631,-0.187245,-2.60912,-1.00092,0.126896,-6.77442,-5.67319,-1.5677,-0.085164,0.335384,-0.152842,18.8725,-0.317988,9.2191,,-2.91637,0.10426,-3.27927,-0.480812,5.8564,-2.70611,0.018624,-0.364883,-5.51175,4.85408,-5.30026,2.58295,-5.01472,-3.15667,-6.01619,-4.38106,-3.79347,0.001295,-5.83213,,,-7.21113,-11.7773,-3.03394,9.36852,6.25012,,-0.394743,-1.03681,9.63556,-10.4362,-0.152899,-16.6462,4.7795,-0.031941,-6.1982,-5.9206,3.44061,-2.58215,-0.143912,0.310031
2015-07-23,0.125895,-0.735584,3.26794,2.52886,-2.04985,-1.32254,5.82504,6.04382,2.85342,6.54095,-0.867745,8.2469,-3.75152,0.650849,-0.043601,-2.46161,-0.830242,-1.95837,,-5.52884,-1.06024,-6.40083,-5.29284,-5.43174,-3.77889,-0.33682,11.358,17.4345,-2.37714,0.539413,-6.00918,-6.43908,12.7062,-4.01738,,11.5986,-1.79017,2.45819,6.03031,4.63919,3.95833,-9.15644,0.913929,-2.01008,-2.86773,0.267848,13.2971,6.33037,2.76263,1.34488,1.38967,-1.37119,0.019619,-11.6415,,-1.41854,-4.614,-0.395305,1.87589,-3.64858,-3.49354,6.42711,12.8126,-0.298803,7.10141,-1.70406,6.22492,6.85032,-15.3066,30.6842,,7.08362,0.158631,-4.70215,,-8.66129,2.306,-0.04741,0.862972,3.4216,11.538,5.35596,-2.15521,-0.15947,1.86498,-1.25586,-0.295769,-0.541672,,16.6855,,-0.330094,0.392134,2.74331,-2.4734,2.95653,,,-10.3821,16.2366,-4.13366,-1.72484,,5.74725,5.36524,-4.22662,2.99136,-1.93112,9.17685,-3.13004,-0.456489,-2.28482
2015-07-24,2.43261,0.134368,-2.89151,-1.46218,5.01597,0.177806,-5.35516,-4.08383,14.9755,-1.20287,-11.4313,-8.2573,-1.87328,-3.51767,0.447478,-8.4567,-0.827161,-8.37941,0.785512,2.56767,-1.49861,5.60113,-2.28743,-4.00945,-0.462502,-0.338378,0.725513,11.0949,12.3233,5.06757,0.006825,-14.5176,18.3929,-5.57445,4.70796,-1.17665,-2.35576,8.69382,-13.088,0.534986,0.052221,-11.6262,-0.280762,-11.851,,-0.212726,-0.073761,1.00265,2.53855,-1.63757,2.18754,-5.89451,-0.985722,20.4617,,-0.1459,-9.16503,1.82005,13.1654,2.04392,1.58558,-2.38036,14.4719,,0.28519,-4.13397,-3.55334,-12.8945,1.48511,-13.4871,,1.74265,-0.852434,-4.84515,0.031391,-2.2178,5.72208,1.21845,-9.44918,-6.2761,10.8434,-3.31771,8.75881,-3.74634,-1.99647,1.34113,-2.40647,6.14873,-0.619684,1.56989,,,0.194702,8.15413,-4.22303,1.89055,-3.40043,,-10.3821,-16.3356,2.61491,-10.4362,,16.8223,-5.03471,0.24061,1.07801,2.75381,6.04,-3.73258,,2.28482
2015-07-27,1.55033,0.594233,0.985787,-0.649081,3.48081,2.2594,-4.24234,-3.6265,3.42043,0.042086,3.70019,-8.27653,10.941,1.70958,-0.262562,-5.56357,-0.627974,-9.80085,-0.966246,-4.90031,4.49582,6.57732,0.628448,14.701,-0.105174,1.87454,-11.358,0.480646,-1.64623,0.480402,-6.00918,0.276811,12.2786,-5.35698,,-0.755109,-1.56026,1.19587,-17.3008,-6.66209,5.77132,1.66414,2.2322,2.06565,-1.27292,1.56504,7.87489,-24.6002,5.35013,3.53412,6.55713,-4.50336,-7.86252,20.583,9.49682,7.5238,3.83925,1.58218,14.2329,6.5047,0.562734,8.0243,3.74445,0.393595,-3.09485,-0.67802,9.93515,1.9071,3.96414,3.33326,,-0.01581,3.01221,0.84122,0.609415,1.8162,6.08282,-1.30239,-6.8668,-6.2761,9.0597,-0.699789,-3.01158,-9.59214,-4.45026,-4.3293,4.80361,7.13521,,-18.4927,,,2.57669,-11.3897,-0.36829,4.40468,6.57703,,,5.83085,-0.382502,-7.07593,,3.36296,-7.82654,0.812259,6.61326,1.82265,,,,2.28482
2015-07-28,-0.887755,-1.4215,1.7648,0.974038,3.67062,-0.79042,-0.582574,-2.32313,14.9755,0.308577,1.07035,-0.827885,-8.28535,0.993939,0.091795,-3.74807,-0.686406,1.34656,,-12.8107,-0.670582,6.61352,0.907783,-0.985732,,-2.20651,4.87246,-2.33089,2.75153,-1.61314,-0.013904,-4.80863,3.67655,-2.46794,0.607893,-1.76089,1.11382,1.1257,-8.90337,3.42952,3.80557,-14.168,-2.82452,2.59247,,1.60756,2.90938,-0.119898,-0.124147,2.37433,2.70362,5.01687,-0.849092,-1.38326,,-0.874424,3.13434,-0.488513,10.4035,-0.787783,-0.686884,6.84958,5.11155,0.073905,-0.386374,-1.05957,12.7931,16.2437,6.83023,11.4237,,-1.11308,-3.05266,-3.88781,0.364743,9.21149,2.86066,0.507787,0.349957,5.14492,3.00157,0.791773,-4.59599,0.322954,-6.37842,-5.24336,5.03011,3.58471,,2.38403,,,-7.21113,1.7216,4.47353,0.881343,,,,-16.7465,-8.07549,-10.3826,,0.445013,-7.91205,-4.22332,6.98343,6.89641,,,,
2015-07-29,-0.957437,-3.71187,-0.977963,-3.76468,2.59435,-1.30793,-5.96416,-8.52834,14.9755,-5.1463,-9.24434,-8.27653,-4.25914,-2.51211,0.256128,-18.3085,1.44842,-1.2855,0.103806,17.1843,1.33611,5.27339,0.044997,17.482,-0.079461,2.58131,-8.67753,-19.8794,2.13508,-5.69365,5.20849,14.4594,-2.91226,-0.692617,,2.11146,-5.22173,-0.591881,-14.3717,-4.05914,1.65486,-10.2176,1.38332,1.78878,-3.17192,-1.60756,-0.16389,-24.6002,-0.70669,-0.777884,6.56263,1.09752,3.9457,-1.44853,-0.747379,6.32914,9.10702,-0.017313,14.2408,-0.741106,0.234359,11.2218,15.3347,-0.031183,-7.26386,7.4869,11.1367,5.1673,-16.6317,15.8066,,1.46824,-3.26994,-10.1637,0.609415,-0.480537,8.26756,-2.46256,-2.21643,-1.05526,-0.54881,-1.93319,4.34782,0.929615,-6.42706,-5.70719,1.55194,6.58516,,-0.932584,,,-7.49098,-11.7773,-4.49003,8.99789,-5.4128,,-0.06477,8.44429,-6.22046,-11.1113,3.72122,8.13615,-4.19737,-4.22332,3.7824,-1.23676,,,,
