time,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_RM.NET_INDEX
2013-01-10,0.338937,-0.010963,-0.393947,-0.157127,1.54831,0.385179,-1.33521,0.564028,-2.27836,-0.681683,2.19026,-1.49237,-4.35488,-1.00212,4.98892,-1.47298,1.82606,-0.061,-4.30181,1.70539,5.0326,0.13471,-4.72385,-3.70275,-0.783825,-0.471615,-3.17054,4.59664,1.92265,0.104211,-1.54428,0.712451,-2.29086,-1.12682,2.09032,-3.98972,4.85432,0.821299,-5.58349,3.9413,-6.00051,6.2048,10.5036,4.11606
2013-01-11,0.348375,0.133403,0.038664,-0.241059,1.44883,0.495552,-1.04038,-0.400775,-1.40142,-0.399744,2.3865,0.450794,2.26442,-1.79128,1.73151,-1.97347,2.62659,-3.51054,-3.87549,-0.872502,3.03254,1.40485,2.00007,-5.5985,-0.24599,1.05223,0.176965,5.43487,-1.19613,0.453019,-1.44796,-1.66441,-0.829578,-3.01328,0.807558,4.78648,6.11561,1.21026,-4.53656,-6.59662,-3.41788,4.94137,-6.65478,7.18444
2013-01-14,0.040398,-0.219687,0.01474,0.192254,0.832016,-0.593074,-0.814333,0.662547,0.285102,0.206938,-0.985356,-0.441295,1.64637,1.11266,-0.630097,-0.605942,-0.344911,0.793555,-2.25027,-0.152614,2.44685,1.43769,6.0002,5.10004,-0.387693,-1.45346,-0.964886,0.82878,-3.08884,-0.083565,2.7285,-0.40606,-0.934773,1.76212,8.48701,-6.3129,3.0553,0.006629,-5.86053,0.179052,0.629284,-1.45418,2.5842,-0.3528
2013-01-15,-0.199797,0.182632,-0.245764,0.649821,0.391627,-0.30402,-0.324215,0.245979,-1.12802,0.658161,0.53652,1.43771,0.213875,1.66088,-2.10898,-2.46528,1.3679,0.687084,3.76876,5.34548,-1.34414,2.36753,1.04485,-1.12196,1.97907,-0.246489,-0.376973,3.85401,-1.70572,-0.035398,-0.420992,0.197684,1.60743,3.71659,-16.4359,-0.138306,6.85259,1.35012,-0.704784,6.9709,-3.80252,-0.650611,-3.60254,-6.44974
2013-01-16,0.278387,-0.064714,0.203685,0.019719,0.518322,-0.149267,-0.247333,1.18646,2.21816,-0.324953,2.16232,-1.49237,1.57927,-0.16363,2.16024,-2.20959,-1.07811,-1.77648,-6.34984,2.98444,-8.64183,0.074536,-6.0002,11.1083,-1.11261,2.04025,-2.749,-2.93674,-1.64339,0.152309,2.15761,0.462139,0.287367,0.155241,-19.9048,-9.19655,-1.79055,-0.438473,1.44275,-1.61674,-2.10703,-1.20057,-6.68688,-2.63997
2013-01-17,0.157686,0.103683,-0.028771,0.58045,-0.965052,1.18894,1.96878,1.83114,0.551837,-1.88509,-1.83151,-1.31975,0.058606,3.38029,1.41738,0.819007,1.51112,2.69213,0.223931,-4.53509,-0.425259,0.612696,-7.89986,13.2042,-2.91099,-4.36037,2.13793,0.287979,3.49155,0.261679,-4.63283,-1.15251,1.27825,-1.34766,21.8705,6.63087,5.20006,1.72394,-9.865,-6.49389,-2.25577,2.78535,-3.25188,8.51646
2013-01-18,0.212425,-0.166397,0.256688,0.44383,0.767742,-0.156833,0.654407,-1.23232,0.699095,-0.209459,0.939528,0.711758,5.02147,-0.861913,-2.83768,-1.36731,2.54591,-3.9444,-5.92302,1.92415,-9.21556,1.18179,-0.483867,13.0464,-0.788288,1.39123,-0.626873,2.23847,-2.19567,0.618614,2.05082,2.13735,3.07579,-3.12162,-10.1293,-3.93505,3.22524,-0.686089,1.02908,6.08747,-4.83809,0.159631,-10.5308,0.069331
2013-01-21,-0.044068,0.040491,0.285821,0.134477,0.568784,-0.157743,0.0158,-0.361694,1.49306,-0.224405,-0.473555,0.168625,3.14446,-1.39731,0.066467,-1.6791,0.274622,-2.20326,1.90793,1.17271,2.27556,1.4533,-4.10354,-2.59377,-1.73781,0.362663,2.10439,0.097637,-4.80331,0.785037,1.73437,2.34135,-0.189413,2.0156,0.17084,-2.30311,1.85069,-0.453125,5.19712,-1.77945,1.04304,-2.5304,-0.536352,2.39529
2013-01-22,0.237872,0.013474,-0.314031,-0.34562,2.6956,-0.148786,-1.966,-2.78094,-2.50989,0.661178,2.39272,1.81841,2.79978,0.112897,-1.44669,-1.00935,2.19657,-2.84812,-5.57099,-0.249773,-3.65594,0.16398,-9.79951,6.33335,-2.75057,1.22062,0.716463,-1.71061,-6.15424,-0.734389,5.45743,2.4466,-0.370812,3.26251,-19.0093,7.68935,3.68071,0.24565,11.6274,-2.84558,-0.682262,-0.501999,-4.74968,-3.45833
2013-01-23,0.056074,-0.000611,-0.446824,-0.04508,0.832128,-0.298765,-1.54172,-0.449798,-0.481704,0.517683,-0.778262,0.758754,2.17933,-1.72235,5.73549,1.16642,-0.365095,0.26553,-11.4664,-6.80133,-2.73562,2.18984,9.92246,-5.78612,-0.281522,-0.837676,-1.77522,3.97826,-1.76341,0.790008,0.173136,0.956336,2.42376,0.871574,9.98868,-6.21304,1.76992,-0.288007,0.421172,-3.44068,2.18276,-5.95802,2.18065,4.91644
2013-01-24,0.15699,-0.111714,-0.203552,0.079493,-0.955487,-0.7811,0.411257,0.991377,-0.103447,0.680721,1.01993,-0.70024,-0.452885,0.736642,-4.83379,-2.14406,0.93761,-0.757903,-5.6958,-0.597514,-5.09704,1.40274,2.48762,0.903969,-0.010819,-0.971013,1.57837,1.16816,4.6477,0.66002,-3.23277,-1.35666,-1.7326,-2.15464,8.24352,-1.63029,-1.12921,2.00537,-0.569126,1.24139,1.25215,4.58901,0.888546,8.45787
2013-01-25,-0.239255,-0.120171,0.082421,0.261883,-1.17588,-0.599784,-0.398629,-0.104276,0.083618,-0.892718,1.49895,1.53626,0.481977,1.32338,0.225186,4.26044,2.56242,1.79352,-12.0606,-0.054095,3.49449,1.25106,-5.8299,-0.616921,-3.25813,3.02038,0.838072,-2.00131,2.23815,0.667794,0.643134,-0.708848,1.47345,1.44539,20.9954,-4.91713,1.53392,-0.579804,-3.08931,-4.22921,-0.059314,-1.67684,-8.68934,-4.10849
2013-01-28,-0.260568,0.21733,-0.157801,0.257511,-0.710629,-0.266031,0.336058,0.562788,0.482034,0.415862,1.08308,-0.170331,2.98338,0.052994,-1.64753,-2.11094,4.29993,0.309425,-0.094523,-5.77244,1.64902,0.998102,-5.72052,-2.90827,-0.455372,1.27597,-3.8917,2.69536,-2.07771,0.685506,-0.756783,1.40957,4.35864,-1.94149,2.51257,-5.58762,1.40625,-1.56013,-5.02418,-1.19179,0.904264,3.86182,2.31084,-2.85564
2013-01-29,0.324292,-0.009834,0.067643,-0.295233,1.09804,-0.070446,-0.243607,-1.14252,-0.378882,-0.227088,-2.0242,0.908429,-1.51142,2.58719,4.53404,-0.320783,2.37085,-0.636167,-4.01984,0.282721,1.71569,1.83303,-2.91542,0.390774,-0.411839,-0.173604,3.16685,0.097862,-0.257131,-0.135168,1.27127,-0.25953,-0.510609,-0.193074,6.83028,-1.03291,0.138534,-0.09044,-2.45313,0.937859,-1.0107,-6.65538,2.42905,4.60804
2013-01-30,-0.004562,0.123602,0.217294,0.257455,-0.216202,-0.442334,0.444023,-1.25613,-0.854492,-0.163344,1.27611,0.334709,4.17589,0.504014,-3.76851,3.94059,-0.359644,1.27738,-3.75348,5.77244,1.84973,1.38463,-0.140054,4.52568,-0.314127,1.56547,-4.45044,4.58414,0.273959,1.19298,1.37591,0.321228,4.82229,4.81126,-2.24475,-4.30681,0.777982,-2.00657,-0.216355,6.59471,4.9984,-3.282,-0.719358,-5.29005
2013-01-31,0.304929,-0.116815,-0.188768,-0.772534,0.241066,0.078055,-0.276234,-3.05718,-1.50564,-0.935188,-2.31701,-0.131936,3.72584,-1.99528,0.076386,0.227796,-3.72799,-3.10177,-3.52509,6.80133,5.18924,0.956459,-1.34914,7.97086,1.54525,-0.414491,4.24122,0.330839,1.31408,1.45338,1.73491,1.59576,-3.73853,0.52015,16.7292,-12.4448,6.39229,0.514584,0.442293,-0.299882,2.85668,2.60352,3.47898,2.30574
2013-02-01,0.104616,0.155498,0.246351,-0.661087,1.32896,1.117,0.877091,-2.4297,-1.68399,-1.08926,-0.502706,2.118,-0.262625,-0.413849,2.53292,1.21066,-1.51263,-1.89292,1.31118,-7.83021,1.61876,-1.23947,-2.14864,0.541478,-2.09418,1.28581,0.655761,3.90707,0.345082,0.034855,-1.54341,-1.70392,1.24213,-2.96098,-8.60252,4.60156,1.51406,-2.00657,3.06552,-8.53675,-1.13386,-3.61939,10.8076,-0.169336
2013-02-04,-0.195341,0.230996,0.377735,-0.021296,0.426054,0.426582,0.198054,0.288983,-0.387604,-0.35781,-0.690763,-0.284495,1.19843,-0.978713,0.20184,-0.058492,0.648777,3.27832,-0.780773,-8.39176,1.93848,0.432413,8.86137,2.97017,0.929869,-0.595097,1.75354,-0.825714,-3.21256,1.06975,1.39753,1.47595,3.70101,-2.29508,3.40773,-7.67715,-1.38473,0.38142,-3.50781,-3.78028,6.65779,-1.73733,1.42568,-10.3604
2013-02-05,-0.038085,0.068052,-0.317143,-0.254644,0.3441,-0.058723,-1.28292,-0.855431,-0.869858,0.264418,3.15452,0.268075,-0.790245,0.232208,-0.095179,-2.16424,1.13868,-0.65667,-0.191991,-2.40049,-0.927504,-0.062298,-3.58703,1.72577,0.260942,0.404547,-5.38246,-1.55684,0.605066,0.15663,-0.613845,0.883509,-2.37849,0.502564,-2.58006,12.9557,-2.78968,-1.82826,7.57818,2.79709,-0.321463,-0.55659,-10.8076,4.35284
2013-02-06,0.040365,0.153393,-0.45262,0.039378,0.346853,0.928247,-0.229896,0.095815,-0.240765,-0.886242,-2.42066,0.290474,3.03086,-1.41161,2.77097,-0.305715,1.81074,-1.33364,7.28967,-5.8073,-0.544008,0.115975,-1.04018,3.23865,2.98402,0.311177,3.28864,-2.03608,-2.70347,0.043438,-1.15725,0.218835,-0.447712,1.12077,4.8475,6.74223,1.83056,0.587699,-4.26974,6.45497,-0.623035,4.60994,8.77402,-6.88264
2013-02-07,0.0352,0.061934,0.069041,0.027315,-0.686847,-0.7297,-0.411103,0.370951,0.832186,0.442834,-1.65249,-1.3101,3.73106,1.94531,-0.913167,-0.996944,1.17243,-0.80841,-0.724315,-3.41795,2.45953,0.754997,-1.47968,-5.25417,-1.49502,1.80369,1.2309,5.53273,-0.618879,0.155934,4.39135,0.902132,5.19781,-3.79756,-7.53778,0.721431,2.29914,-0.786047,6.81317,-1.62898,1.10705,6.00959,1.78843,0.819191
2013-02-08,-0.03767,-0.233663,0.631002,-0.300318,-0.938721,0.065144,-0.006895,-2.97413,0.995366,0.073505,-1.46611,0.683938,3.92225,-1.7412,-2.33592,-3.52553,4.11172,0.223597,-0.414799,6.36319,-0.680354,-0.204976,5.05241,-1.65718,-1.84115,-1.04655,5.43927,-2.02208,-0.59475,-0.874573,4.63023,3.16326,6.03519,-3.53934,-4.64332,0.199888,3.34315,0.517116,-0.205059,-0.830909,-1.44132,-0.012386,1.86964,-9.89179
2013-02-11,-0.047484,0.20079,0.274207,-0.108303,-0.788085,0.15862,1.23354,-2.76072,-0.790579,1.05535,1.36079,1.97208,-1.13726,0.191785,3.9944,-0.149914,-1.36658,-1.44364,-7.21228,2.5963,-0.878707,0.221931,2.27167,-2.09684,0.917403,-2.96194,-5.87622,6.10824,3.85898,0.240866,-2.22215,1.61907,-3.22771,-1.52356,-22.0486,4.00833,-0.803752,-0.631497,0.687689,-6.49687,-2.52619,2.10968,-4.76186,13.0585
2013-02-12,-0.077672,-0.080007,-0.03404,0.078525,-0.461858,-1.27975,-0.614709,0.939368,-0.473938,0.746833,2.21375,-0.514698,0.692269,0.19877,5.24419,-2.57082,-1.27305,-2.26729,6.69151,-3.99937,3.19747,-0.691791,-9.27288,1.66085,2.86727,3.66186,-6.31317,-2.68718,-0.138659,0.090486,-0.053822,1.38179,-1.23341,-3.3095,-3.31934,-5.85534,4.81661,0.562586,0.930526,-9.42939,-1.93921,4.43403,-4.15997,2.76307
2013-02-13,-0.176854,-0.040692,0.060748,-0.324815,-0.897733,0.276067,0.151909,-1.54484,0.29215,-0.355186,-1.78865,-1.05106,-0.816992,0.418337,4.72787,3.87242,-3.89956,-0.159103,-2.98977,0.298569,-1.84647,-0.398929,-1.25994,-0.744837,0.408184,0.381403,0.666138,5.22496,1.79653,-0.706249,1.0042,1.32618,-2.29234,0.770201,-0.767735,-12.6011,0.485724,-0.760099,7.16347,-3.99971,-0.659208,0.750718,6.83721,11.2674
2013-02-14,-0.027963,0.053584,0.175073,0.074402,0.087441,-0.253282,0.074874,-0.69821,-0.603743,1.14517,-0.610837,0.121317,2.35253,-1.08462,-0.991188,-2.22632,0.015617,-1.1831,0.38405,1.46558,-0.425097,0.282939,0.567858,-3.56385,2.84349,-1.03883,-2.07901,0.560472,-1.57177,-0.13568,2.92718,2.25883,0.852124,3.13348,-15.5705,-4.10945,4.71584,0.625874,-3.93824,10.7944,2.69942,-1.36668,12.7449,6.45716
2013-02-15,0.095722,0.129326,0.220244,0.225883,-0.192545,0.711776,0.717617,1.37783,0.444591,1.02925,-0.547073,-0.026367,-4.44952,-1.03364,2.34252,-1.75046,-4.5379,-3.91653,-1.90409,-0.569445,0.317627,-0.727048,-1.06897,1.94385,-0.932679,-1.41246,-4.02874,0.253338,2.7964,-0.859726,-0.537965,-2.2055,2.67339,-5.55541,-6.60915,-2.58674,-0.608201,-0.77963,-2.66013,-1.47769,-5.49754,-3.6894,2.28906,4.69929
2013-02-18,0.063353,0.259397,0.324029,0.083755,-0.454401,1.27975,1.16254,0.054315,0.95363,-0.512535,-0.734877,0.363773,-0.692315,-1.94876,0.524248,-0.776825,0.574826,-1.08887,-4.79346,-6.68708,5.24176,2.17425,-8.04824,1.94792,-3.25813,-0.951871,4.39844,1.74887,1.294,-0.265789,-0.635791,-0.082623,-0.602899,-4.66614,-0.046257,2.68913,0.882272,-0.379559,-2.8488,-0.319693,-1.7763,-2.83972,12.7449,-0.589812
2013-02-19,0.091258,0.116811,-0.040161,-0.123839,-0.479416,1.27772,-0.843055,0.081568,0.821222,-0.379594,-0.171213,-1.79795,2.73117,-1.16585,-2.90724,-0.543499,0.072104,-1.80757,0.638116,1.27376,2.12969,1.06763,-0.183412,1.88777,0.379204,0.078074,1.49947,5.95133,-0.706765,-0.763046,2.87938,0.052307,-1.1126,0.915097,-7.36308,-0.66606,4.58554,-1.65476,-5.68053,-4.08335,-0.648558,-9.18258,12.3497,13.8241
2013-02-20,-0.054697,0.199976,0.089289,-0.191492,0.036848,1.06038,1.33207,-1.28547,-1.04223,-0.725829,-1.87062,0.36585,2.04145,1.42953,1.2523,2.73647,-2.45449,0.642827,-10.9179,6.17242,-5.03026,0.669102,-4.50984,2.65091,-0.043743,0.463204,2.72654,-0.099286,1.08481,-1.35906,-0.086134,-0.512003,2.32995,5.82446,-1.97065,-7.76942,5.46875,-0.980248,-9.23223,5.93401,-5.43905,1.67141,0.509124,5.03261
2013-02-21,-0.298544,-0.106733,0.699013,-0.121622,-0.191394,-1.40683,1.5881,-0.346094,1.26561,1.71907,-1.24524,-0.057221,2.43852,-0.189853,-5.65918,-0.26415,0.043949,-0.16744,2.74968,0.770607,-2.9696,1.28525,8.74625,-1.6189,-3.17843,0.357655,-6.36348,0.880423,-2.76035,-0.426554,1.95622,1.15088,2.59335,-0.308595,-0.0954,0.923329,4.93526,-1.35372,-7.7632,-2.50418,-1.90172,2.59683,-0.257979,-14.0979
2013-02-22,0.13544,-0.129161,-0.370535,0.278812,0.229893,-0.125597,0.62737,-0.677856,-0.481302,-0.536796,-1.59602,0.735779,-1.93109,-1.24625,0.890751,1.61898,0.32151,0.444787,-10.9179,4.3754,2.36504,0.945184,6.95556,-1.37376,-0.888746,0.478558,5.95463,-3.44415,1.66712,0.625839,-1.92701,3.29157,0.758179,0.499659,-6.31854,-12.6244,-0.602653,-0.888869,3.69661,2.31243,-1.15966,-3.62342,11.0859,-1.37156
2013-02-25,0.054356,0.000481,-0.243762,-0.013455,-0.85644,0.665505,-1.55704,-0.142964,1.34791,-1.74774,-3.68212,-1.27058,3.15379,-0.711917,-6.27798,-3.84618,-2.68529,2.71276,-7.37658,-3.89509,0.494734,-0.18418,9.79951,-2.5117,-0.634364,0.49331,7.12895,-4.89805,-0.132235,1.38272,4.63153,3.95269,6.87258,-2.09045,4.90209,-2.55092,0.597141,-0.410321,-3.89225,-1.50017,-3.18362,1.64463,4.14053,-9.33842
2013-02-26,0.072017,0.370806,0.130477,-0.066806,-0.451967,0.501443,1.88211,-0.843758,2.56348,1.04821,-3.73572,-0.278263,5.9942,-0.028011,-6.30246,2.39647,4.53563,3.1258,-6.73288,-1.03613,-3.67448,0.572571,-1.26338,-2.01408,-2.0146,-0.547445,-4.13307,2.22583,-5.42195,-0.427302,-0.223713,1.361,-0.313142,1.59552,-1.15163,1.014,4.20323,-0.377236,-8.36644,-5.08542,-0.688019,0.419207,6.70454,4.38586
2013-02-27,-0.061771,0.052219,-0.163414,-0.063174,0.670078,-0.022991,-1.92267,-0.920771,-1.90371,0.346847,3.09113,1.55666,2.0324,0.584473,-2.11365,-1.00175,-1.28619,-3.91653,10.9297,4.96306,-7.34054,1.86055,-6.4543,-0.978188,0.80253,0.28226,5.80576,-5.11596,1.41406,0.129029,-0.543456,0.937028,3.09314,-3.62243,-1.30177,9.16228,-3.74668,-2.00657,0.386924,1.23834,-5.81763,3.3947,3.21436,3.70716
2013-02-28,0.080419,0.170372,-0.281467,0.311597,0.27227,-0.243858,-0.867965,-1.30352,-0.040349,0.316691,0.803073,2.05181,0.457982,-0.801079,1.22239,4.14748,3.04559,4.00091,-1.72112,1.33049,-1.06598,0.99865,-5.48979,6.8163,-1.32106,0.166835,-0.538671,2.36702,0.341066,0.659723,0.11138,-3.96561,-1.0146,1.04944,13.0781,2.41494,-4.13314,0.743426,5.17825,1.05648,-3.81499,4.27226,-6.78502,-13.961
2013-03-01,-0.041082,-0.03047,-0.036342,-0.081905,-1.31588,-0.173152,1.966,0.196987,0.600946,0.238834,-1.99868,-0.753531,2.37106,-0.01053,-6.32693,1.36491,-0.001894,-3.13565,3.22075,-6.90713,1.74181,0.9059,-10.2612,0.418337,1.99183,-0.71343,-5.48452,-0.346778,1.69001,0.267713,-0.345734,0.580008,-6.87258,-0.89783,-5.84776,-0.806854,-1.27059,-0.231648,2.84016,0.606502,-6.32109,6.87056,2.03262,-4.22061
2013-03-04,0.146813,0.099421,0.177482,0.240932,0.786327,-0.189357,-1.2266,0.761022,-0.525087,0.750498,-0.121374,-0.327748,0.224711,-0.788988,5.4361,-2.5979,3.6711,-0.303499,0.477775,-0.592375,1.1549,-0.135917,1.74852,0.847546,-1.498,-1.37519,0.051702,-2.18583,-0.344086,1.03318,0.34226,0.828702,2.65358,1.37589,8.13892,-5.2295,-3.62766,-0.933849,10.8066,6.21673,-1.79913,-5.02705,-0.643803,8.1306
2013-03-05,0.203803,-0.006636,-0.398804,0.379609,0.40191,0.197018,-0.341089,0.487948,-0.23075,-0.21171,0.920123,0.759134,-1.5855,-1.20343,-0.668985,4.10771,0.249025,-0.359225,-6.62022,1.15437,-0.913127,-0.114515,-0.438703,-0.598752,-1.01408,0.203944,-2.95364,1.61892,1.59179,0.048926,-1.8086,-1.30033,0.415087,-0.160802,-5.97491,-9.25437,-5.91857,-0.941881,11.0898,-2.6583,6.02412,0.78187,5.44987,-6.88955
2013-03-06,-0.028136,-0.070116,0.574732,-0.399244,-0.392463,-0.484451,1.96878,-2.54659,-0.110822,0.371797,-1.59777,1.4484,-0.448521,-1.03195,2.03,1.61518,0.20379,-1.36758,-11.2834,0.369309,1.68875,0.466164,-9.08587,-6.16638,-0.336138,0.206426,0.369124,0.736786,1.39702,0.696086,-0.660762,2.25859,2.41671,0.121044,-5.98256,-5.5041,-0.612518,0.228998,0.365509,2.22687,-5.46633,-0.448331,-2.4764,8.38147
2013-03-07,-0.078798,-0.102965,0.043827,-0.21859,-0.681608,-0.469985,-0.579069,-0.380336,0.590741,-0.145175,0.503603,0.071643,-3.51318,0.144952,3.03035,4.84554,-1.26829,0.958953,1.93273,-3.11041,1.90849,-1.77435,10.2612,-2.0038,1.19116,0.211102,-4.74895,0.332546,1.35258,0.846148,-0.911419,-2.98441,4.90811,-0.616377,-6.58639,-5.91559,-6.81385,1.71887,-2.31586,0.218541,0.067325,-0.630729,3.18849,5.14198
2013-03-08,0.251533,0.350444,0.094999,-0.123109,1.47338,0.676423,1.03705,0.372052,-1.1331,-0.206339,-1.69316,-0.182681,2.47112,-2.3338,-6.33393,3.51209,-4.31854,0.016357,11.2834,2.4682,2.35941,1.13849,-3.85344,-5.46213,0.46984,2.85561,-3.28609,-2.95411,-0.998763,0.84067,2.34223,-0.883326,-6.93344,-0.427515,2.81017,4.57302,1.89342,1.34913,-9.94426,1.28159,-2.26675,-1.06828,0.547301,-13.9171
2013-03-11,0.181035,0.310454,0.053079,0.240802,0.41284,0.551397,-0.258727,0.692408,1.09246,1.50954,-0.617308,-0.106799,-1.3537,-1.20243,4.83712,1.775,-0.279045,-0.086843,5.10718,-2.8792,-5.4073,1.04035,2.95734,-1.17956,-1.60642,0.74247,-1.29938,-1.99764,0.334368,0.660405,0.526229,0.963641,1.44109,-0.847823,-1.59376,-12.5983,-7.23251,0.883198,-2.3359,4.01953,-0.15862,0.485298,0.37133,-2.37896
2013-03-12,0.139408,0.062869,-0.071347,0.155582,1.37918,-0.172415,-1.96878,-0.082877,-0.456514,0.792135,2.44024,1.7539,1.16451,-1.38853,6.41083,-0.079522,-2.15031,3.46217,1.72879,-3.14872,-2.16696,1.49257,6.2874,-0.935645,1.28052,-1.14694,0.051055,-1.52215,-3.21791,-0.130343,2.16979,-0.260267,3.35836,-3.16522,-8.69933,-5.52326,1.95407,1.59452,0.312425,-1.38303,3.18548,0.473619,-5.7149,3.19096
2013-03-13,0.01929,0.119118,-0.05298,-0.289104,-1.57075,-0.103345,-0.075433,1.55479,2.48011,0.356506,0.140268,-2.07627,0.159526,-0.550351,3.08294,3.59388,-0.920668,1.60342,-1.06967,8.6376,-0.624263,-1.05582,10.7611,0.750507,-1.61812,-0.088608,3.92098,2.71676,-0.104511,0.330192,-4.26824,0.363737,1.55507,-0.337688,-4.99031,-1.6201,3.16939,1.69432,-5.67715,2.26868,2.06866,0.706028,-3.34783,-2.2215
2013-03-14,-0.102319,0.03889,0.022047,-0.210113,0.083011,0.321729,-1.02539,-0.48537,0.783636,-0.030932,-0.01591,-0.591747,0.775341,-0.52742,6.15335,4.94712,-3.30467,-1.79121,3.88323,-5.29231,-2.06331,-0.000123,9.82375,0.600928,-1.41904,-1.28368,3.29026,-2.18659,-1.41577,0.006969,-0.398741,2.17231,4.11026,-0.424959,-18.4517,-0.991828,3.58349,-0.393226,-2.62105,-5.4103,-3.2185,5.47938,2.96599,-10.7163
2013-03-15,0.035533,0.007696,-0.170234,0.123352,-0.136386,-0.257491,-0.98663,0.017264,2.48011,-0.491326,-0.062777,-0.648198,-1.58075,-1.32532,-1.7332,5.03729,-4.30564,2.75018,-3.50984,-0.717936,-3.06064,2.99513,6.72583,2.29969,-0.774785,-0.515722,3.32604,-0.222252,-2.18183,0.907297,0.574908,0.779101,0.996706,-1.48975,5.21233,-8.37073,3.15333,-0.182702,-4.44821,-3.56268,1.06717,-0.509489,5.89777,-12.4914
2013-03-18,-0.04696,-0.068408,-0.058919,0.020507,-0.118051,-0.816205,0.752436,-1.01741,2.49656,0.864237,-3.62853,-0.047461,2.64811,-0.428811,1.83862,1.24577,-2.89496,2.82123,-2.89869,-1.62337,1.17131,0.004877,11.9355,4.79896,-2.88107,-0.039759,-0.323334,-1.07717,-4.86467,0.330898,0.182291,2.95539,0.120271,-2.96645,8.16793,-4.5001,2.03125,-0.429907,-1.24948,-2.41355,-4.3718,1.18521,-0.639413,6.88028
